DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_CE,28/06/2013,19,1.34,33
DATASET_01_2009_2017_CE,28/06/2013,20,1.46,30
DATASET_01_2009_2017_CE,28/06/2013,21,1.61,30
DATASET_01_2009_2017_CE,28/06/2013,22,1.65,30
DATASET_01_2009_2017_CE,28/06/2013,23,1.78,29
DATASET_01_2009_2017_CE,28/06/2013,24,1.7,19
DATASET_01_2009_2017_CE,29/06/2013,1,1.63,15
DATASET_01_2009_2017_CE,29/06/2013,2,1.58,15
DATASET_01_2009_2017_CE,29/06/2013,3,1.38,14
DATASET_01_2009_2017_CE,29/06/2013,4,1.21,14
DATASET_01_2009_2017_CE,29/06/2013,5,1,14
DATASET_01_2009_2017_CE,29/06/2013,6,0.81,14
DATASET_01_2009_2017_CE,29/06/2013,7,0.58,16
DATASET_01_2009_2017_CE,29/06/2013,8,0.54,19
DATASET_01_2009_2017_CE,29/06/2013,9,0.53,22
DATASET_01_2009_2017_CE,29/06/2013,10,0.51,24
DATASET_01_2009_2017_CE,29/06/2013,11,0.53,26
DATASET_01_2009_2017_CE,29/06/2013,12,0.55,24
DATASET_01_2009_2017_CE,29/06/2013,13,0.58,22
DATASET_01_2009_2017_CE,29/06/2013,14,0.59,19
DATASET_01_2009_2017_CE,29/06/2013,15,0.59,17
DATASET_01_2009_2017_CE,29/06/2013,16,0.58,16
DATASET_01_2009_2017_CE,29/06/2013,17,0.55,17
DATASET_01_2009_2017_CE,29/06/2013,18,0.54,24
DATASET_01_2009_2017_CE,29/06/2013,19,0.55,28
DATASET_01_2009_2017_CE,29/06/2013,20,0.59,30
DATASET_01_2009_2017_CE,29/06/2013,21,0.64,32
DATASET_01_2009_2017_CE,29/06/2013,22,0.7,31
DATASET_01_2009_2017_CE,29/06/2013,23,0.79,30
DATASET_01_2009_2017_CE,29/06/2013,24,0.88,31
DATASET_01_2009_2017_CE,30/06/2013,1,0.95,30
DATASET_01_2009_2017_CE,30/06/2013,2,1.03,30
DATASET_01_2009_2017_CE,30/06/2013,3,1.04,28
DATASET_01_2009_2017_CE,30/06/2013,4,1.01,27
DATASET_01_2009_2017_CE,30/06/2013,5,0.95,25
DATASET_01_2009_2017_CE,30/06/2013,6,0.88,22
DATASET_01_2009_2017_CE,30/06/2013,7,0.79,21
DATASET_01_2009_2017_CE,30/06/2013,8,0.7,21
DATASET_01_2009_2017_CE,30/06/2013,9,0.64,22
DATASET_01_2009_2017_CE,30/06/2013,10,0.55,26
DATASET_01_2009_2017_CE,30/06/2013,11,0.51,29
DATASET_01_2009_2017_CE,30/06/2013,12,0.51,29
DATASET_01_2009_2017_CE,30/06/2013,13,0.54,26
DATASET_01_2009_2017_CE,30/06/2013,14,0.56,23
DATASET_01_2009_2017_CE,30/06/2013,15,0.56,17
DATASET_01_2009_2017_CE,30/06/2013,16,0.58,20
DATASET_01_2009_2017_CE,30/06/2013,17,0.63,23
DATASET_01_2009_2017_CE,30/06/2013,18,0.7,30
DATASET_01_2009_2017_CE,30/06/2013,19,0.78,33
DATASET_01_2009_2017_CE,30/06/2013,20,0.78,29
DATASET_01_2009_2017_CE,30/06/2013,21,0.76,26
DATASET_01_2009_2017_CE,30/06/2013,22,0.78,29
DATASET_01_2009_2017_CE,30/06/2013,23,0.81,29
DATASET_01_2009_2017_CE,30/06/2013,24,0.83,28
DATASET_01_2009_2017_CE,01/07/2013,1,0.76,24
DATASET_01_2009_2017_CE,01/07/2013,2,0.65,21
DATASET_01_2009_2017_CE,01/07/2013,3,0.54,24
DATASET_01_2009_2017_CE,01/07/2013,4,0.48,22
DATASET_01_2009_2017_CE,01/07/2013,5,0.44,22
DATASET_01_2009_2017_CE,01/07/2013,6,0.4,24
DATASET_01_2009_2017_CE,01/07/2013,7,0.4,26
DATASET_01_2009_2017_CE,01/07/2013,8,0.58,37
DATASET_01_2009_2017_CE,01/07/2013,9,0.73,35
DATASET_01_2009_2017_CE,01/07/2013,10,0.79,26
DATASET_01_2009_2017_CE,01/07/2013,11,0.81,24
DATASET_01_2009_2017_CE,01/07/2013,12,0.84,20
DATASET_01_2009_2017_CE,01/07/2013,13,0.86,20
DATASET_01_2009_2017_CE,01/07/2013,14,0.88,20
DATASET_01_2009_2017_CE,01/07/2013,15,0.85,22
DATASET_01_2009_2017_CE,01/07/2013,16,0.66,22
DATASET_01_2009_2017_CE,01/07/2013,17,0.54,27
DATASET_01_2009_2017_CE,01/07/2013,18,0.56,32
DATASET_01_2009_2017_CE,01/07/2013,19,0.64,33
DATASET_01_2009_2017_CE,01/07/2013,20,0.74,35
DATASET_01_2009_2017_CE,01/07/2013,21,0.89,38
DATASET_01_2009_2017_CE,01/07/2013,22,0.98,34
DATASET_01_2009_2017_CE,01/07/2013,23,1.04,31
DATASET_01_2009_2017_CE,01/07/2013,24,1.06,29
DATASET_01_2009_2017_CE,02/07/2013,1,1.05,24
DATASET_01_2009_2017_CE,02/07/2013,2,0.99,20
DATASET_01_2009_2017_CE,02/07/2013,3,0.89,15
DATASET_01_2009_2017_CE,02/07/2013,4,0.76,14
DATASET_01_2009_2017_CE,02/07/2013,5,0.58,17
DATASET_01_2009_2017_CE,02/07/2013,6,0.46,17
DATASET_01_2009_2017_CE,02/07/2013,7,0.39,21
DATASET_01_2009_2017_CE,02/07/2013,8,0.4,26
DATASET_01_2009_2017_CE,02/07/2013,9,0.46,28
DATASET_01_2009_2017_CE,02/07/2013,10,0.53,27
DATASET_01_2009_2017_CE,02/07/2013,11,0.58,23
DATASET_01_2009_2017_CE,02/07/2013,12,0.6,19
DATASET_01_2009_2017_CE,02/07/2013,13,0.64,19
DATASET_01_2009_2017_CE,02/07/2013,14,0.78,21
DATASET_01_2009_2017_CE,02/07/2013,15,0.8,20
DATASET_01_2009_2017_CE,02/07/2013,16,0.76,22
DATASET_01_2009_2017_CE,02/07/2013,17,0.71,26
DATASET_01_2009_2017_CE,02/07/2013,18,0.68,28
DATASET_01_2009_2017_CE,02/07/2013,19,0.66,27
DATASET_01_2009_2017_CE,02/07/2013,20,0.68,24
DATASET_01_2009_2017_CE,02/07/2013,21,0.69,23
DATASET_01_2009_2017_CE,02/07/2013,22,0.59,20
DATASET_01_2009_2017_CE,02/07/2013,23,0.56,16
DATASET_01_2009_2017_CE,02/07/2013,24,0.54,13
DATASET_01_2009_2017_CE,03/07/2013,1,0.5,11
DATASET_01_2009_2017_CE,03/07/2013,2,0.45,10
DATASET_01_2009_2017_CE,03/07/2013,3,0.4,7
DATASET_01_2009_2017_CE,03/07/2013,4,0.35,5
DATASET_01_2009_2017_CE,03/07/2013,5,0.3,5
DATASET_01_2009_2017_CE,03/07/2013,6,0.25,9
DATASET_01_2009_2017_CE,03/07/2013,7,0.26,17
DATASET_01_2009_2017_CE,03/07/2013,8,0.31,22
DATASET_01_2009_2017_CE,03/07/2013,9,0.36,21
DATASET_01_2009_2017_CE,03/07/2013,10,0.43,19
DATASET_01_2009_2017_CE,03/07/2013,11,0.46,16
DATASET_01_2009_2017_CE,03/07/2013,12,0.51,16
DATASET_01_2009_2017_CE,03/07/2013,13,0.56,17
DATASET_01_2009_2017_CE,03/07/2013,14,0.61,16
DATASET_01_2009_2017_CE,03/07/2013,15,0.63,17
DATASET_01_2009_2017_CE,03/07/2013,16,0.63,19
DATASET_01_2009_2017_CE,03/07/2013,17,0.65,22
DATASET_01_2009_2017_CE,03/07/2013,18,0.7,27
DATASET_01_2009_2017_CE,03/07/2013,19,0.81,29
DATASET_01_2009_2017_CE,03/07/2013,20,0.88,26
DATASET_01_2009_2017_CE,03/07/2013,21,0.91,23
DATASET_01_2009_2017_CE,03/07/2013,22,0.93,20
DATASET_01_2009_2017_CE,03/07/2013,23,0.94,17
DATASET_01_2009_2017_CE,03/07/2013,24,0.91,15
DATASET_01_2009_2017_CE,04/07/2013,1,0.86,14
DATASET_01_2009_2017_CE,04/07/2013,2,0.78,12
DATASET_01_2009_2017_CE,04/07/2013,3,0.64,9
DATASET_01_2009_2017_CE,04/07/2013,4,0.54,12
DATASET_01_2009_2017_CE,04/07/2013,5,0.48,13
DATASET_01_2009_2017_CE,04/07/2013,6,0.44,13
DATASET_01_2009_2017_CE,04/07/2013,7,0.41,15
DATASET_01_2009_2017_CE,04/07/2013,8,0.46,20
DATASET_01_2009_2017_CE,04/07/2013,9,0.56,22
DATASET_01_2009_2017_CE,04/07/2013,10,0.65, 
DATASET_01_2009_2017_CE,04/07/2013,11,0.75, 
DATASET_01_2009_2017_CE,04/07/2013,12,0.81,19
DATASET_01_2009_2017_CE,04/07/2013,13,0.88,20
DATASET_01_2009_2017_CE,04/07/2013,14,0.95,19
DATASET_01_2009_2017_CE,04/07/2013,15,1.05,20
DATASET_01_2009_2017_CE,04/07/2013,16,1.07,22
DATASET_01_2009_2017_CE,04/07/2013,17,1.05,24
DATASET_01_2009_2017_CE,04/07/2013,18,1.07,23
DATASET_01_2009_2017_CE,04/07/2013,19,1.17,25
DATASET_01_2009_2017_CE,04/07/2013,20,1.16,20
DATASET_01_2009_2017_CE,04/07/2013,21,1.14,19
DATASET_01_2009_2017_CE,04/07/2013,22,1.19,20
DATASET_01_2009_2017_CE,04/07/2013,23,1.2,20
DATASET_01_2009_2017_CE,04/07/2013,24,1.19,19
DATASET_01_2009_2017_CE,05/07/2013,1,1.15,18
DATASET_01_2009_2017_CE,05/07/2013,2,1.1,17
DATASET_01_2009_2017_CE,05/07/2013,3,0.99,16
DATASET_01_2009_2017_CE,05/07/2013,4,0.91,14
DATASET_01_2009_2017_CE,05/07/2013,5,0.83,12
DATASET_01_2009_2017_CE,05/07/2013,6,0.75,15
DATASET_01_2009_2017_CE,05/07/2013,7,0.69,15
DATASET_01_2009_2017_CE,05/07/2013,8,0.66,15
DATASET_01_2009_2017_CE,05/07/2013,9,0.65,17
DATASET_01_2009_2017_CE,05/07/2013,10,0.66,19
DATASET_01_2009_2017_CE,05/07/2013,11,0.68,21
DATASET_01_2009_2017_CE,05/07/2013,12,0.7,23
DATASET_01_2009_2017_CE,05/07/2013,13,0.74,25
DATASET_01_2009_2017_CE,05/07/2013,14,0.79,24
DATASET_01_2009_2017_CE,05/07/2013,15,0.79,20
DATASET_01_2009_2017_CE,05/07/2013,16,0.79,19
DATASET_01_2009_2017_CE,05/07/2013,17,0.78,20
DATASET_01_2009_2017_CE,05/07/2013,18,0.76,21
DATASET_01_2009_2017_CE,05/07/2013,19,0.75,22
DATASET_01_2009_2017_CE,05/07/2013,20,0.76,22
DATASET_01_2009_2017_CE,05/07/2013,21,0.8,23
DATASET_01_2009_2017_CE,05/07/2013,22,0.78,21
DATASET_01_2009_2017_CE,05/07/2013,23,0.79,20
DATASET_01_2009_2017_CE,05/07/2013,24,0.8,19
DATASET_01_2009_2017_CE,06/07/2013,1,0.81,17
DATASET_01_2009_2017_CE,06/07/2013,2,0.83,16
DATASET_01_2009_2017_CE,06/07/2013,3,0.83,16
DATASET_01_2009_2017_CE,06/07/2013,4,0.84,16
DATASET_01_2009_2017_CE,06/07/2013,5,0.83,16
DATASET_01_2009_2017_CE,06/07/2013,6,0.81,15
DATASET_01_2009_2017_CE,06/07/2013,7,0.8,15
DATASET_01_2009_2017_CE,06/07/2013,8,0.81,16
DATASET_01_2009_2017_CE,06/07/2013,9,0.85,19
DATASET_01_2009_2017_CE,06/07/2013,10,0.86,18
DATASET_01_2009_2017_CE,06/07/2013,11,0.89,20
DATASET_01_2009_2017_CE,06/07/2013,12,0.89,19
DATASET_01_2009_2017_CE,06/07/2013,13,0.88,14
DATASET_01_2009_2017_CE,06/07/2013,14,0.86,8
DATASET_01_2009_2017_CE,06/07/2013,15,0.85,8
DATASET_01_2009_2017_CE,06/07/2013,16,0.8,11
DATASET_01_2009_2017_CE,06/07/2013,17,0.73,13
DATASET_01_2009_2017_CE,06/07/2013,18,0.66,14
DATASET_01_2009_2017_CE,06/07/2013,19,0.6,15
DATASET_01_2009_2017_CE,06/07/2013,20,0.56,19
DATASET_01_2009_2017_CE,06/07/2013,21,0.56,22
DATASET_01_2009_2017_CE,06/07/2013,22,0.58,21
DATASET_01_2009_2017_CE,06/07/2013,23,0.59,19
DATASET_01_2009_2017_CE,06/07/2013,24,0.58,13
DATASET_01_2009_2017_CE,07/07/2013,1,0.56,14
DATASET_01_2009_2017_CE,07/07/2013,2,0.55,13
DATASET_01_2009_2017_CE,07/07/2013,3,0.54,11
DATASET_01_2009_2017_CE,07/07/2013,4,0.5,9
DATASET_01_2009_2017_CE,07/07/2013,5,0.45,6
DATASET_01_2009_2017_CE,07/07/2013,6,0.4,8
DATASET_01_2009_2017_CE,07/07/2013,7,0.35,10
DATASET_01_2009_2017_CE,07/07/2013,8,0.35,14
DATASET_01_2009_2017_CE,07/07/2013,9,0.36,15
DATASET_01_2009_2017_CE,07/07/2013,10,0.38,15
DATASET_01_2009_2017_CE,07/07/2013,11,0.39,15
DATASET_01_2009_2017_CE,07/07/2013,12,0.41,13
DATASET_01_2009_2017_CE,07/07/2013,13,0.44,12
DATASET_01_2009_2017_CE,07/07/2013,14,0.48,12
DATASET_01_2009_2017_CE,07/07/2013,15,0.5,12
DATASET_01_2009_2017_CE,07/07/2013,16,0.51,13
DATASET_01_2009_2017_CE,07/07/2013,17,0.51,16
DATASET_01_2009_2017_CE,07/07/2013,18,0.53,19
DATASET_01_2009_2017_CE,07/07/2013,19,0.54,22
DATASET_01_2009_2017_CE,07/07/2013,20,0.56,24
DATASET_01_2009_2017_CE,07/07/2013,21,0.59,27
DATASET_01_2009_2017_CE,07/07/2013,22,0.61,28
DATASET_01_2009_2017_CE,07/07/2013,23,0.66,28
DATASET_01_2009_2017_CE,07/07/2013,24,0.7,26
DATASET_01_2009_2017_CE,08/07/2013,1,0.73,27
DATASET_01_2009_2017_CE,08/07/2013,2,0.74,26
DATASET_01_2009_2017_CE,08/07/2013,3,0.73,25
DATASET_01_2009_2017_CE,08/07/2013,4,0.69,22
DATASET_01_2009_2017_CE,08/07/2013,5,0.65,21
DATASET_01_2009_2017_CE,08/07/2013,6,0.6,24
DATASET_01_2009_2017_CE,08/07/2013,7,0.58,28
DATASET_01_2009_2017_CE,08/07/2013,8,0.63,33
DATASET_01_2009_2017_CE,08/07/2013,9,0.74,37
DATASET_01_2009_2017_CE,08/07/2013,10,0.79,36
DATASET_01_2009_2017_CE,08/07/2013,11,0.8,29
DATASET_01_2009_2017_CE,08/07/2013,12,0.84,28
DATASET_01_2009_2017_CE,08/07/2013,13,0.89,23
DATASET_01_2009_2017_CE,08/07/2013,14,0.93,17
DATASET_01_2009_2017_CE,08/07/2013,15,0.91,16
DATASET_01_2009_2017_CE,08/07/2013,16,0.83,15
DATASET_01_2009_2017_CE,08/07/2013,17,0.7,19
DATASET_01_2009_2017_CE,08/07/2013,18,0.65,24
DATASET_01_2009_2017_CE,08/07/2013,19,0.65,24
DATASET_01_2009_2017_CE,08/07/2013,20,0.68,29
DATASET_01_2009_2017_CE,08/07/2013,21,0.7,31
DATASET_01_2009_2017_CE,08/07/2013,22,0.73,30
DATASET_01_2009_2017_CE,08/07/2013,23,0.74,28
DATASET_01_2009_2017_CE,08/07/2013,24,0.75,27
DATASET_01_2009_2017_CE,09/07/2013,1,0.74,20
DATASET_01_2009_2017_CE,09/07/2013,2,0.7,21
DATASET_01_2009_2017_CE,09/07/2013,3,0.66,11
DATASET_01_2009_2017_CE,09/07/2013,4,0.59,8
DATASET_01_2009_2017_CE,09/07/2013,5,0.5,6
DATASET_01_2009_2017_CE,09/07/2013,6,0.44,8
DATASET_01_2009_2017_CE,09/07/2013,7,0.4,7
DATASET_01_2009_2017_CE,09/07/2013,8,0.38,11
DATASET_01_2009_2017_CE,09/07/2013,9,0.38,14
DATASET_01_2009_2017_CE,09/07/2013,10,0.39,13
DATASET_01_2009_2017_CE,09/07/2013,11,0.41,10
DATASET_01_2009_2017_CE,09/07/2013,12,0.44,12
DATASET_01_2009_2017_CE,09/07/2013,13,0.49,15
DATASET_01_2009_2017_CE,09/07/2013,14,0.53,17
DATASET_01_2009_2017_CE,09/07/2013,15,0.61,19
DATASET_01_2009_2017_CE,09/07/2013,16,0.69,20
DATASET_01_2009_2017_CE,09/07/2013,17,0.78,21
DATASET_01_2009_2017_CE,09/07/2013,18,0.84,20
DATASET_01_2009_2017_CE,09/07/2013,19,0.89,20
DATASET_01_2009_2017_CE,09/07/2013,20,0.94,20
DATASET_01_2009_2017_CE,09/07/2013,21,0.96,19
DATASET_01_2009_2017_CE,09/07/2013,22,0.99,18
DATASET_01_2009_2017_CE,09/07/2013,23,0.95,17
DATASET_01_2009_2017_CE,09/07/2013,24,0.93,16
DATASET_01_2009_2017_CE,10/07/2013,1,0.85,15
DATASET_01_2009_2017_CE,10/07/2013,2,0.79,14
DATASET_01_2009_2017_CE,10/07/2013,3,0.73,12
DATASET_01_2009_2017_CE,10/07/2013,4,0.66,12
DATASET_01_2009_2017_CE,10/07/2013,5,0.61,12
DATASET_01_2009_2017_CE,10/07/2013,6,0.56,13
DATASET_01_2009_2017_CE,10/07/2013,7,0.56,15
DATASET_01_2009_2017_CE,10/07/2013,8,0.61,19
DATASET_01_2009_2017_CE,10/07/2013,9,0.74,21
DATASET_01_2009_2017_CE,10/07/2013,10,0.9,26
DATASET_01_2009_2017_CE,10/07/2013,11,1,30
DATASET_01_2009_2017_CE,10/07/2013,12,1.09,28
DATASET_01_2009_2017_CE,10/07/2013,13,1.15,22
DATASET_01_2009_2017_CE,10/07/2013,14,1.2,20
DATASET_01_2009_2017_CE,10/07/2013,15,1.19,17
DATASET_01_2009_2017_CE,10/07/2013,16,1.14,19
DATASET_01_2009_2017_CE,10/07/2013,17,1.05,19
DATASET_01_2009_2017_CE,10/07/2013,18,0.95,18
DATASET_01_2009_2017_CE,10/07/2013,19,0.91,18
DATASET_01_2009_2017_CE,10/07/2013,20,0.9,17
DATASET_01_2009_2017_CE,10/07/2013,21,0.89,15
DATASET_01_2009_2017_CE,10/07/2013,22,0.89,14
DATASET_01_2009_2017_CE,10/07/2013,23,0.93,14
DATASET_01_2009_2017_CE,10/07/2013,24,0.96,14
DATASET_01_2009_2017_CE,11/07/2013,1,1,14
DATASET_01_2009_2017_CE,11/07/2013,2,0.98,12
DATASET_01_2009_2017_CE,11/07/2013,3,0.95,11
DATASET_01_2009_2017_CE,11/07/2013,4,0.9,10
DATASET_01_2009_2017_CE,11/07/2013,5,0.86,10
DATASET_01_2009_2017_CE,11/07/2013,6,0.83,12
DATASET_01_2009_2017_CE,11/07/2013,7,0.8,15
DATASET_01_2009_2017_CE,11/07/2013,8,0.81,18
DATASET_01_2009_2017_CE,11/07/2013,9,0.91,21
DATASET_01_2009_2017_CE,11/07/2013,10,1.1,28
DATASET_01_2009_2017_CE,11/07/2013,11,1.23,23
DATASET_01_2009_2017_CE,11/07/2013,12,1.41,24
DATASET_01_2009_2017_CE,11/07/2013,13,1.56,23
DATASET_01_2009_2017_CE,11/07/2013,14,1.66,20
DATASET_01_2009_2017_CE,11/07/2013,15,1.7,16
DATASET_01_2009_2017_CE,11/07/2013,16,1.69,16
DATASET_01_2009_2017_CE,11/07/2013,17,1.61,18
DATASET_01_2009_2017_CE,11/07/2013,18,1.48,17
DATASET_01_2009_2017_CE,11/07/2013,19,1.41,17
DATASET_01_2009_2017_CE,11/07/2013,20,1.31,16
DATASET_01_2009_2017_CE,11/07/2013,21,1.24,17
DATASET_01_2009_2017_CE,11/07/2013,22,1.21,17
DATASET_01_2009_2017_CE,11/07/2013,23,1.18,17
DATASET_01_2009_2017_CE,11/07/2013,24,1.13,16
DATASET_01_2009_2017_CE,12/07/2013,1,1.03,15
DATASET_01_2009_2017_CE,12/07/2013,2,0.95,12
DATASET_01_2009_2017_CE,12/07/2013,3,0.85,10
DATASET_01_2009_2017_CE,12/07/2013,4,0.74,9
DATASET_01_2009_2017_CE,12/07/2013,5,0.64,8
DATASET_01_2009_2017_CE,12/07/2013,6,0.54,9
DATASET_01_2009_2017_CE,12/07/2013,7,0.5,12
DATASET_01_2009_2017_CE,12/07/2013,8,0.5,14
DATASET_01_2009_2017_CE,12/07/2013,9,0.56,17
DATASET_01_2009_2017_CE,12/07/2013,10,0.59,18
DATASET_01_2009_2017_CE,12/07/2013,11,0.61,23
DATASET_01_2009_2017_CE,12/07/2013,12,0.65, 
DATASET_01_2009_2017_CE,12/07/2013,13,0.7, 
DATASET_01_2009_2017_CE,12/07/2013,14,0.82,31
DATASET_01_2009_2017_CE,12/07/2013,15,0.95,32
DATASET_01_2009_2017_CE,12/07/2013,16,1.07,34
DATASET_01_2009_2017_CE,12/07/2013,17,1.12,34
DATASET_01_2009_2017_CE,12/07/2013,18,1.25,36
DATASET_01_2009_2017_CE,12/07/2013,19,1.41,39
DATASET_01_2009_2017_CE,12/07/2013,20,1.46,36
DATASET_01_2009_2017_CE,12/07/2013,21,1.61,31
DATASET_01_2009_2017_CE,12/07/2013,22,1.74,28
DATASET_01_2009_2017_CE,12/07/2013,23,1.76,29
DATASET_01_2009_2017_CE,12/07/2013,24,1.7,23
DATASET_01_2009_2017_CE,13/07/2013,1,1.6,16
DATASET_01_2009_2017_CE,13/07/2013,2,1.46,14
DATASET_01_2009_2017_CE,13/07/2013,3,1.24,12
DATASET_01_2009_2017_CE,13/07/2013,4,1.08,10
DATASET_01_2009_2017_CE,13/07/2013,5,0.91,9
DATASET_01_2009_2017_CE,13/07/2013,6,0.7,10
DATASET_01_2009_2017_CE,13/07/2013,7,0.58,14
DATASET_01_2009_2017_CE,13/07/2013,8,0.54,17
DATASET_01_2009_2017_CE,13/07/2013,9,0.56,18
DATASET_01_2009_2017_CE,13/07/2013,10,0.61,18
DATASET_01_2009_2017_CE,13/07/2013,11,0.65,20
DATASET_01_2009_2017_CE,13/07/2013,12,0.69,19
DATASET_01_2009_2017_CE,13/07/2013,13,0.7,16
DATASET_01_2009_2017_CE,13/07/2013,14,0.75,14
DATASET_01_2009_2017_CE,13/07/2013,15,0.78,13
DATASET_01_2009_2017_CE,13/07/2013,16,0.78,13
DATASET_01_2009_2017_CE,13/07/2013,17,0.76,14
DATASET_01_2009_2017_CE,13/07/2013,18,0.75,18
DATASET_01_2009_2017_CE,13/07/2013,19,0.78,21
DATASET_01_2009_2017_CE,13/07/2013,20,0.83,22
DATASET_01_2009_2017_CE,13/07/2013,21,0.89,22
DATASET_01_2009_2017_CE,13/07/2013,22,0.94,21
DATASET_01_2009_2017_CE,13/07/2013,23,0.99,20
DATASET_01_2009_2017_CE,13/07/2013,24,1.06,20
DATASET_01_2009_2017_CE,14/07/2013,1,1.08,18
DATASET_01_2009_2017_CE,14/07/2013,2,1.06,14
DATASET_01_2009_2017_CE,14/07/2013,3,0.99,12
DATASET_01_2009_2017_CE,14/07/2013,4,0.9,12
DATASET_01_2009_2017_CE,14/07/2013,5,0.8,11
DATASET_01_2009_2017_CE,14/07/2013,6,0.7,11
DATASET_01_2009_2017_CE,14/07/2013,7,0.61,12
DATASET_01_2009_2017_CE,14/07/2013,8,0.53,13
DATASET_01_2009_2017_CE,14/07/2013,9,0.49,14
DATASET_01_2009_2017_CE,14/07/2013,10,0.45,13
DATASET_01_2009_2017_CE,14/07/2013,11,0.44,12
DATASET_01_2009_2017_CE,14/07/2013,12,0.43,12
DATASET_01_2009_2017_CE,14/07/2013,13,0.44,13
DATASET_01_2009_2017_CE,14/07/2013,14,0.48,15
DATASET_01_2009_2017_CE,14/07/2013,15,0.5,15
DATASET_01_2009_2017_CE,14/07/2013,16,0.5,13
DATASET_01_2009_2017_CE,14/07/2013,17,0.51,15
DATASET_01_2009_2017_CE,14/07/2013,18,0.54,16
DATASET_01_2009_2017_CE,14/07/2013,19,0.61,22
DATASET_01_2009_2017_CE,14/07/2013,20,0.71,26
DATASET_01_2009_2017_CE,14/07/2013,21,0.78,27
DATASET_01_2009_2017_CE,14/07/2013,22,0.81,27
DATASET_01_2009_2017_CE,14/07/2013,23,0.88,27
DATASET_01_2009_2017_CE,14/07/2013,24,0.94,27
DATASET_01_2009_2017_CE,15/07/2013,1,0.99,26
DATASET_01_2009_2017_CE,15/07/2013,2,1.03,27
DATASET_01_2009_2017_CE,15/07/2013,3,1,25
DATASET_01_2009_2017_CE,15/07/2013,4,1.03,28
DATASET_01_2009_2017_CE,15/07/2013,5,1.1,26
DATASET_01_2009_2017_CE,15/07/2013,6,1.14,26
DATASET_01_2009_2017_CE,15/07/2013,7,1.15,27
DATASET_01_2009_2017_CE,15/07/2013,8,1.25,36
DATASET_01_2009_2017_CE,15/07/2013,9,1.39,41
DATASET_01_2009_2017_CE,15/07/2013,10,1.56,48
DATASET_01_2009_2017_CE,15/07/2013,11,1.63,40
DATASET_01_2009_2017_CE,15/07/2013,12,1.58,36
DATASET_01_2009_2017_CE,15/07/2013,13,1.46,30
DATASET_01_2009_2017_CE,15/07/2013,14,1.38,24
DATASET_01_2009_2017_CE,15/07/2013,15,1.3,23
DATASET_01_2009_2017_CE,15/07/2013,16,1.15,23
DATASET_01_2009_2017_CE,15/07/2013,17,0.98,26
DATASET_01_2009_2017_CE,15/07/2013,18,0.8,30
DATASET_01_2009_2017_CE,15/07/2013,19,0.81,34
DATASET_01_2009_2017_CE,15/07/2013,20,0.9,36
DATASET_01_2009_2017_CE,15/07/2013,21,0.98,33
DATASET_01_2009_2017_CE,15/07/2013,22,1.03,30
DATASET_01_2009_2017_CE,15/07/2013,23,1.04,32
DATASET_01_2009_2017_CE,15/07/2013,24,1.03,27
DATASET_01_2009_2017_CE,16/07/2013,1,0.99,23
DATASET_01_2009_2017_CE,16/07/2013,2,0.91,21
DATASET_01_2009_2017_CE,16/07/2013,3,0.78,19
DATASET_01_2009_2017_CE,16/07/2013,4,0.59,19
DATASET_01_2009_2017_CE,16/07/2013,5,0.45,18
DATASET_01_2009_2017_CE,16/07/2013,6,0.36,20
DATASET_01_2009_2017_CE,16/07/2013,7,0.33,23
DATASET_01_2009_2017_CE,16/07/2013,8,0.34,26
DATASET_01_2009_2017_CE,16/07/2013,9,0.41,28
DATASET_01_2009_2017_CE,16/07/2013,10,0.51,27
DATASET_01_2009_2017_CE,16/07/2013,11,0.59,27
DATASET_01_2009_2017_CE,16/07/2013,12,0.69,29
DATASET_01_2009_2017_CE,16/07/2013,13,0.79,31
DATASET_01_2009_2017_CE,16/07/2013,14,0.88,32
DATASET_01_2009_2017_CE,16/07/2013,15,0.93,30
DATASET_01_2009_2017_CE,16/07/2013,16,0.95,28
DATASET_01_2009_2017_CE,16/07/2013,17,0.95,33
DATASET_01_2009_2017_CE,16/07/2013,18,0.96,33
DATASET_01_2009_2017_CE,16/07/2013,19,1.08,37
DATASET_01_2009_2017_CE,16/07/2013,20,1.21,36
DATASET_01_2009_2017_CE,16/07/2013,21,1.3,32
DATASET_01_2009_2017_CE,16/07/2013,22,1.34,32
DATASET_01_2009_2017_CE,16/07/2013,23,1.38,30
DATASET_01_2009_2017_CE,16/07/2013,24,1.38,28
DATASET_01_2009_2017_CE,17/07/2013,1,1.35,27
DATASET_01_2009_2017_CE,17/07/2013,2,1.29,24
DATASET_01_2009_2017_CE,17/07/2013,3,1.11,19
DATASET_01_2009_2017_CE,17/07/2013,4,0.9,14
DATASET_01_2009_2017_CE,17/07/2013,5,0.73,14
DATASET_01_2009_2017_CE,17/07/2013,6,0.61,15
DATASET_01_2009_2017_CE,17/07/2013,7,0.55,18
DATASET_01_2009_2017_CE,17/07/2013,8,0.56,20
DATASET_01_2009_2017_CE,17/07/2013,9,0.6,22
DATASET_01_2009_2017_CE,17/07/2013,10,0.68,27
DATASET_01_2009_2017_CE,17/07/2013,11,0.76,31
DATASET_01_2009_2017_CE,17/07/2013,12,0.85,30
