DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_PA,17/04/2013,2, , 
DATASET_01_2009_2017_PA,17/04/2013,3, , 
DATASET_01_2009_2017_PA,17/04/2013,4, , 
DATASET_01_2009_2017_PA,17/04/2013,5, , 
DATASET_01_2009_2017_PA,17/04/2013,6, , 
DATASET_01_2009_2017_PA,17/04/2013,7, , 
DATASET_01_2009_2017_PA,17/04/2013,8, , 
DATASET_01_2009_2017_PA,17/04/2013,9, , 
DATASET_01_2009_2017_PA,17/04/2013,10, , 
DATASET_01_2009_2017_PA,17/04/2013,11, , 
DATASET_01_2009_2017_PA,17/04/2013,12, , 
DATASET_01_2009_2017_PA,17/04/2013,13, , 
DATASET_01_2009_2017_PA,17/04/2013,14, , 
DATASET_01_2009_2017_PA,17/04/2013,15, , 
DATASET_01_2009_2017_PA,17/04/2013,16, , 
DATASET_01_2009_2017_PA,17/04/2013,17, , 
DATASET_01_2009_2017_PA,17/04/2013,18, , 
DATASET_01_2009_2017_PA,17/04/2013,19, , 
DATASET_01_2009_2017_PA,17/04/2013,20, , 
DATASET_01_2009_2017_PA,17/04/2013,21, , 
DATASET_01_2009_2017_PA,17/04/2013,22, , 
DATASET_01_2009_2017_PA,17/04/2013,23, , 
DATASET_01_2009_2017_PA,17/04/2013,24, , 
DATASET_01_2009_2017_PA,18/04/2013,1, , 
DATASET_01_2009_2017_PA,18/04/2013,2, , 
DATASET_01_2009_2017_PA,18/04/2013,3, , 
DATASET_01_2009_2017_PA,18/04/2013,4, , 
DATASET_01_2009_2017_PA,18/04/2013,5, , 
DATASET_01_2009_2017_PA,18/04/2013,6, , 
DATASET_01_2009_2017_PA,18/04/2013,7, , 
DATASET_01_2009_2017_PA,18/04/2013,8, , 
DATASET_01_2009_2017_PA,18/04/2013,9, , 
DATASET_01_2009_2017_PA,18/04/2013,10, , 
DATASET_01_2009_2017_PA,18/04/2013,11, , 
DATASET_01_2009_2017_PA,18/04/2013,12, , 
DATASET_01_2009_2017_PA,18/04/2013,13, , 
DATASET_01_2009_2017_PA,18/04/2013,14, , 
DATASET_01_2009_2017_PA,18/04/2013,15, , 
DATASET_01_2009_2017_PA,18/04/2013,16, , 
DATASET_01_2009_2017_PA,18/04/2013,17, , 
DATASET_01_2009_2017_PA,18/04/2013,18, , 
DATASET_01_2009_2017_PA,18/04/2013,19, , 
DATASET_01_2009_2017_PA,18/04/2013,20, , 
DATASET_01_2009_2017_PA,18/04/2013,21, , 
DATASET_01_2009_2017_PA,18/04/2013,22, , 
DATASET_01_2009_2017_PA,18/04/2013,23, , 
DATASET_01_2009_2017_PA,18/04/2013,24, , 
DATASET_01_2009_2017_PA,19/04/2013,1, , 
DATASET_01_2009_2017_PA,19/04/2013,2, , 
DATASET_01_2009_2017_PA,19/04/2013,3, , 
DATASET_01_2009_2017_PA,19/04/2013,4, , 
DATASET_01_2009_2017_PA,19/04/2013,5, , 
DATASET_01_2009_2017_PA,19/04/2013,6, , 
DATASET_01_2009_2017_PA,19/04/2013,7, , 
DATASET_01_2009_2017_PA,19/04/2013,8, , 
DATASET_01_2009_2017_PA,19/04/2013,9, , 
DATASET_01_2009_2017_PA,19/04/2013,10, , 
DATASET_01_2009_2017_PA,19/04/2013,11, , 
DATASET_01_2009_2017_PA,19/04/2013,12, , 
DATASET_01_2009_2017_PA,19/04/2013,13, , 
DATASET_01_2009_2017_PA,19/04/2013,14, , 
DATASET_01_2009_2017_PA,19/04/2013,15, , 
DATASET_01_2009_2017_PA,19/04/2013,16, , 
DATASET_01_2009_2017_PA,19/04/2013,17, , 
DATASET_01_2009_2017_PA,19/04/2013,18, , 
DATASET_01_2009_2017_PA,19/04/2013,19, , 
DATASET_01_2009_2017_PA,19/04/2013,20, , 
DATASET_01_2009_2017_PA,19/04/2013,21, , 
DATASET_01_2009_2017_PA,19/04/2013,22, , 
DATASET_01_2009_2017_PA,19/04/2013,23, , 
DATASET_01_2009_2017_PA,19/04/2013,24, , 
DATASET_01_2009_2017_PA,20/04/2013,1, , 
DATASET_01_2009_2017_PA,20/04/2013,2, , 
DATASET_01_2009_2017_PA,20/04/2013,3, , 
DATASET_01_2009_2017_PA,20/04/2013,4, , 
DATASET_01_2009_2017_PA,20/04/2013,5, , 
DATASET_01_2009_2017_PA,20/04/2013,6, , 
DATASET_01_2009_2017_PA,20/04/2013,7, , 
DATASET_01_2009_2017_PA,20/04/2013,8, , 
DATASET_01_2009_2017_PA,20/04/2013,9, , 
DATASET_01_2009_2017_PA,20/04/2013,10, , 
DATASET_01_2009_2017_PA,20/04/2013,11, , 
DATASET_01_2009_2017_PA,20/04/2013,12, , 
DATASET_01_2009_2017_PA,20/04/2013,13, , 
DATASET_01_2009_2017_PA,20/04/2013,14, , 
DATASET_01_2009_2017_PA,20/04/2013,15, , 
DATASET_01_2009_2017_PA,20/04/2013,16, , 
DATASET_01_2009_2017_PA,20/04/2013,17, , 
DATASET_01_2009_2017_PA,20/04/2013,18, , 
DATASET_01_2009_2017_PA,20/04/2013,19, , 
DATASET_01_2009_2017_PA,20/04/2013,20, , 
DATASET_01_2009_2017_PA,20/04/2013,21, , 
DATASET_01_2009_2017_PA,20/04/2013,22, , 
DATASET_01_2009_2017_PA,20/04/2013,23, , 
DATASET_01_2009_2017_PA,20/04/2013,24, , 
DATASET_01_2009_2017_PA,21/04/2013,1, , 
DATASET_01_2009_2017_PA,21/04/2013,2, , 
DATASET_01_2009_2017_PA,21/04/2013,3, , 
DATASET_01_2009_2017_PA,21/04/2013,4, , 
DATASET_01_2009_2017_PA,21/04/2013,5, , 
DATASET_01_2009_2017_PA,21/04/2013,6, , 
DATASET_01_2009_2017_PA,21/04/2013,7, , 
DATASET_01_2009_2017_PA,21/04/2013,8, , 
DATASET_01_2009_2017_PA,21/04/2013,9, , 
DATASET_01_2009_2017_PA,21/04/2013,10, , 
DATASET_01_2009_2017_PA,21/04/2013,11, , 
DATASET_01_2009_2017_PA,21/04/2013,12, , 
DATASET_01_2009_2017_PA,21/04/2013,13, , 
DATASET_01_2009_2017_PA,21/04/2013,14, , 
DATASET_01_2009_2017_PA,21/04/2013,15, , 
DATASET_01_2009_2017_PA,21/04/2013,16, , 
DATASET_01_2009_2017_PA,21/04/2013,17, , 
DATASET_01_2009_2017_PA,21/04/2013,18, , 
DATASET_01_2009_2017_PA,21/04/2013,19, , 
DATASET_01_2009_2017_PA,21/04/2013,20, , 
DATASET_01_2009_2017_PA,21/04/2013,21, , 
DATASET_01_2009_2017_PA,21/04/2013,22, , 
DATASET_01_2009_2017_PA,21/04/2013,23, , 
DATASET_01_2009_2017_PA,21/04/2013,24, , 
DATASET_01_2009_2017_PA,22/04/2013,1, , 
DATASET_01_2009_2017_PA,22/04/2013,2, , 
DATASET_01_2009_2017_PA,22/04/2013,3, , 
DATASET_01_2009_2017_PA,22/04/2013,4, , 
DATASET_01_2009_2017_PA,22/04/2013,5, , 
DATASET_01_2009_2017_PA,22/04/2013,6, , 
DATASET_01_2009_2017_PA,22/04/2013,7, , 
DATASET_01_2009_2017_PA,22/04/2013,8, , 
DATASET_01_2009_2017_PA,22/04/2013,9, , 
DATASET_01_2009_2017_PA,22/04/2013,10, , 
DATASET_01_2009_2017_PA,22/04/2013,11, , 
DATASET_01_2009_2017_PA,22/04/2013,12, , 
DATASET_01_2009_2017_PA,22/04/2013,13, , 
DATASET_01_2009_2017_PA,22/04/2013,14, , 
DATASET_01_2009_2017_PA,22/04/2013,15, , 
DATASET_01_2009_2017_PA,22/04/2013,16, , 
DATASET_01_2009_2017_PA,22/04/2013,17, , 
DATASET_01_2009_2017_PA,22/04/2013,18, , 
DATASET_01_2009_2017_PA,22/04/2013,19, , 
DATASET_01_2009_2017_PA,22/04/2013,20, , 
DATASET_01_2009_2017_PA,22/04/2013,21, , 
DATASET_01_2009_2017_PA,22/04/2013,22, , 
DATASET_01_2009_2017_PA,22/04/2013,23, , 
DATASET_01_2009_2017_PA,22/04/2013,24, , 
DATASET_01_2009_2017_PA,23/04/2013,1, , 
DATASET_01_2009_2017_PA,23/04/2013,2, , 
DATASET_01_2009_2017_PA,23/04/2013,3, , 
DATASET_01_2009_2017_PA,23/04/2013,4, , 
DATASET_01_2009_2017_PA,23/04/2013,5, , 
DATASET_01_2009_2017_PA,23/04/2013,6, , 
DATASET_01_2009_2017_PA,23/04/2013,7, , 
DATASET_01_2009_2017_PA,23/04/2013,8, , 
DATASET_01_2009_2017_PA,23/04/2013,9, , 
DATASET_01_2009_2017_PA,23/04/2013,10, , 
DATASET_01_2009_2017_PA,23/04/2013,11, , 
DATASET_01_2009_2017_PA,23/04/2013,12, , 
DATASET_01_2009_2017_PA,23/04/2013,13, , 
DATASET_01_2009_2017_PA,23/04/2013,14, , 
DATASET_01_2009_2017_PA,23/04/2013,15, , 
DATASET_01_2009_2017_PA,23/04/2013,16, , 
DATASET_01_2009_2017_PA,23/04/2013,17, , 
DATASET_01_2009_2017_PA,23/04/2013,18, , 
DATASET_01_2009_2017_PA,23/04/2013,19, , 
DATASET_01_2009_2017_PA,23/04/2013,20, , 
DATASET_01_2009_2017_PA,23/04/2013,21, , 
DATASET_01_2009_2017_PA,23/04/2013,22, , 
DATASET_01_2009_2017_PA,23/04/2013,23, , 
DATASET_01_2009_2017_PA,23/04/2013,24, , 
DATASET_01_2009_2017_PA,24/04/2013,1, , 
DATASET_01_2009_2017_PA,24/04/2013,2, , 
DATASET_01_2009_2017_PA,24/04/2013,3, , 
DATASET_01_2009_2017_PA,24/04/2013,4, , 
DATASET_01_2009_2017_PA,24/04/2013,5, , 
DATASET_01_2009_2017_PA,24/04/2013,6, , 
DATASET_01_2009_2017_PA,24/04/2013,7, , 
DATASET_01_2009_2017_PA,24/04/2013,8, , 
DATASET_01_2009_2017_PA,24/04/2013,9, , 
DATASET_01_2009_2017_PA,24/04/2013,10, , 
DATASET_01_2009_2017_PA,24/04/2013,11, , 
DATASET_01_2009_2017_PA,24/04/2013,12, , 
DATASET_01_2009_2017_PA,24/04/2013,13, , 
DATASET_01_2009_2017_PA,24/04/2013,14, , 
DATASET_01_2009_2017_PA,24/04/2013,15, , 
DATASET_01_2009_2017_PA,24/04/2013,16, , 
DATASET_01_2009_2017_PA,24/04/2013,17, , 
DATASET_01_2009_2017_PA,24/04/2013,18, , 
DATASET_01_2009_2017_PA,24/04/2013,19, , 
DATASET_01_2009_2017_PA,24/04/2013,20, , 
DATASET_01_2009_2017_PA,24/04/2013,21, , 
DATASET_01_2009_2017_PA,24/04/2013,22, , 
DATASET_01_2009_2017_PA,24/04/2013,23, , 
DATASET_01_2009_2017_PA,24/04/2013,24, , 
DATASET_01_2009_2017_PA,25/04/2013,1, , 
DATASET_01_2009_2017_PA,25/04/2013,2, , 
DATASET_01_2009_2017_PA,25/04/2013,3, , 
DATASET_01_2009_2017_PA,25/04/2013,4, , 
DATASET_01_2009_2017_PA,25/04/2013,5, , 
DATASET_01_2009_2017_PA,25/04/2013,6, , 
DATASET_01_2009_2017_PA,25/04/2013,7, , 
DATASET_01_2009_2017_PA,25/04/2013,8, , 
DATASET_01_2009_2017_PA,25/04/2013,9, , 
DATASET_01_2009_2017_PA,25/04/2013,10, , 
DATASET_01_2009_2017_PA,25/04/2013,11, , 
DATASET_01_2009_2017_PA,25/04/2013,12, , 
DATASET_01_2009_2017_PA,25/04/2013,13, , 
DATASET_01_2009_2017_PA,25/04/2013,14, , 
DATASET_01_2009_2017_PA,25/04/2013,15, , 
DATASET_01_2009_2017_PA,25/04/2013,16, , 
DATASET_01_2009_2017_PA,25/04/2013,17, , 
DATASET_01_2009_2017_PA,25/04/2013,18, , 
DATASET_01_2009_2017_PA,25/04/2013,19, , 
DATASET_01_2009_2017_PA,25/04/2013,20, , 
DATASET_01_2009_2017_PA,25/04/2013,21, , 
DATASET_01_2009_2017_PA,25/04/2013,22, , 
DATASET_01_2009_2017_PA,25/04/2013,23, , 
DATASET_01_2009_2017_PA,25/04/2013,24, , 
DATASET_01_2009_2017_PA,26/04/2013,1, , 
DATASET_01_2009_2017_PA,26/04/2013,2, , 
DATASET_01_2009_2017_PA,26/04/2013,3, , 
DATASET_01_2009_2017_PA,26/04/2013,4, , 
DATASET_01_2009_2017_PA,26/04/2013,5, , 
DATASET_01_2009_2017_PA,26/04/2013,6, , 
DATASET_01_2009_2017_PA,26/04/2013,7, , 
DATASET_01_2009_2017_PA,26/04/2013,8, , 
DATASET_01_2009_2017_PA,26/04/2013,9, , 
DATASET_01_2009_2017_PA,26/04/2013,10, , 
DATASET_01_2009_2017_PA,26/04/2013,11, , 
DATASET_01_2009_2017_PA,26/04/2013,12, , 
DATASET_01_2009_2017_PA,26/04/2013,13, , 
DATASET_01_2009_2017_PA,26/04/2013,14, , 
DATASET_01_2009_2017_PA,26/04/2013,15, , 
DATASET_01_2009_2017_PA,26/04/2013,16, , 
DATASET_01_2009_2017_PA,26/04/2013,17, , 
DATASET_01_2009_2017_PA,26/04/2013,18, , 
DATASET_01_2009_2017_PA,26/04/2013,19, , 
DATASET_01_2009_2017_PA,26/04/2013,20, , 
DATASET_01_2009_2017_PA,26/04/2013,21, , 
DATASET_01_2009_2017_PA,26/04/2013,22, , 
DATASET_01_2009_2017_PA,26/04/2013,23, , 
DATASET_01_2009_2017_PA,26/04/2013,24, , 
DATASET_01_2009_2017_PA,27/04/2013,1, , 
DATASET_01_2009_2017_PA,27/04/2013,2, , 
DATASET_01_2009_2017_PA,27/04/2013,3, , 
DATASET_01_2009_2017_PA,27/04/2013,4, , 
DATASET_01_2009_2017_PA,27/04/2013,5, , 
DATASET_01_2009_2017_PA,27/04/2013,6, , 
DATASET_01_2009_2017_PA,27/04/2013,7, , 
DATASET_01_2009_2017_PA,27/04/2013,8, , 
DATASET_01_2009_2017_PA,27/04/2013,9, , 
DATASET_01_2009_2017_PA,27/04/2013,10, , 
DATASET_01_2009_2017_PA,27/04/2013,11, , 
DATASET_01_2009_2017_PA,27/04/2013,12, , 
DATASET_01_2009_2017_PA,27/04/2013,13, , 
DATASET_01_2009_2017_PA,27/04/2013,14, , 
DATASET_01_2009_2017_PA,27/04/2013,15, , 
DATASET_01_2009_2017_PA,27/04/2013,16, , 
DATASET_01_2009_2017_PA,27/04/2013,17, , 
DATASET_01_2009_2017_PA,27/04/2013,18, , 
DATASET_01_2009_2017_PA,27/04/2013,19, , 
DATASET_01_2009_2017_PA,27/04/2013,20, , 
DATASET_01_2009_2017_PA,27/04/2013,21, , 
DATASET_01_2009_2017_PA,27/04/2013,22, , 
DATASET_01_2009_2017_PA,27/04/2013,23, , 
DATASET_01_2009_2017_PA,27/04/2013,24, , 
DATASET_01_2009_2017_PA,28/04/2013,1, , 
DATASET_01_2009_2017_PA,28/04/2013,2, , 
DATASET_01_2009_2017_PA,28/04/2013,3, , 
DATASET_01_2009_2017_PA,28/04/2013,4, , 
DATASET_01_2009_2017_PA,28/04/2013,5, , 
DATASET_01_2009_2017_PA,28/04/2013,6, , 
DATASET_01_2009_2017_PA,28/04/2013,7, , 
DATASET_01_2009_2017_PA,28/04/2013,8, , 
DATASET_01_2009_2017_PA,28/04/2013,9, , 
DATASET_01_2009_2017_PA,28/04/2013,10, , 
DATASET_01_2009_2017_PA,28/04/2013,11, , 
DATASET_01_2009_2017_PA,28/04/2013,12, , 
DATASET_01_2009_2017_PA,28/04/2013,13, , 
DATASET_01_2009_2017_PA,28/04/2013,14, , 
DATASET_01_2009_2017_PA,28/04/2013,15, , 
DATASET_01_2009_2017_PA,28/04/2013,16, , 
DATASET_01_2009_2017_PA,28/04/2013,17, , 
DATASET_01_2009_2017_PA,28/04/2013,18, , 
DATASET_01_2009_2017_PA,28/04/2013,19, , 
DATASET_01_2009_2017_PA,28/04/2013,20, , 
DATASET_01_2009_2017_PA,28/04/2013,21, , 
DATASET_01_2009_2017_PA,28/04/2013,22, , 
DATASET_01_2009_2017_PA,28/04/2013,23, , 
DATASET_01_2009_2017_PA,28/04/2013,24, , 
DATASET_01_2009_2017_PA,29/04/2013,1, , 
DATASET_01_2009_2017_PA,29/04/2013,2, , 
DATASET_01_2009_2017_PA,29/04/2013,3, , 
DATASET_01_2009_2017_PA,29/04/2013,4, , 
DATASET_01_2009_2017_PA,29/04/2013,5, , 
DATASET_01_2009_2017_PA,29/04/2013,6, , 
DATASET_01_2009_2017_PA,29/04/2013,7, , 
DATASET_01_2009_2017_PA,29/04/2013,8, , 
DATASET_01_2009_2017_PA,29/04/2013,9, , 
DATASET_01_2009_2017_PA,29/04/2013,10, , 
DATASET_01_2009_2017_PA,29/04/2013,11, , 
DATASET_01_2009_2017_PA,29/04/2013,12, , 
DATASET_01_2009_2017_PA,29/04/2013,13, , 
DATASET_01_2009_2017_PA,29/04/2013,14, , 
DATASET_01_2009_2017_PA,29/04/2013,15, , 
DATASET_01_2009_2017_PA,29/04/2013,16, , 
DATASET_01_2009_2017_PA,29/04/2013,17, , 
DATASET_01_2009_2017_PA,29/04/2013,18, , 
DATASET_01_2009_2017_PA,29/04/2013,19, , 
DATASET_01_2009_2017_PA,29/04/2013,20, , 
DATASET_01_2009_2017_PA,29/04/2013,21, , 
DATASET_01_2009_2017_PA,29/04/2013,22, , 
DATASET_01_2009_2017_PA,29/04/2013,23, , 
DATASET_01_2009_2017_PA,29/04/2013,24, , 
DATASET_01_2009_2017_PA,30/04/2013,1, , 
DATASET_01_2009_2017_PA,30/04/2013,2, , 
DATASET_01_2009_2017_PA,30/04/2013,3, , 
DATASET_01_2009_2017_PA,30/04/2013,4, , 
DATASET_01_2009_2017_PA,30/04/2013,5, , 
DATASET_01_2009_2017_PA,30/04/2013,6, , 
DATASET_01_2009_2017_PA,30/04/2013,7, , 
DATASET_01_2009_2017_PA,30/04/2013,8, , 
DATASET_01_2009_2017_PA,30/04/2013,9, , 
DATASET_01_2009_2017_PA,30/04/2013,10, , 
DATASET_01_2009_2017_PA,30/04/2013,11, , 
DATASET_01_2009_2017_PA,30/04/2013,12, , 
DATASET_01_2009_2017_PA,30/04/2013,13, , 
DATASET_01_2009_2017_PA,30/04/2013,14, , 
DATASET_01_2009_2017_PA,30/04/2013,15, , 
DATASET_01_2009_2017_PA,30/04/2013,16, , 
DATASET_01_2009_2017_PA,30/04/2013,17, , 
DATASET_01_2009_2017_PA,30/04/2013,18, , 
DATASET_01_2009_2017_PA,30/04/2013,19, , 
DATASET_01_2009_2017_PA,30/04/2013,20, , 
DATASET_01_2009_2017_PA,30/04/2013,21, , 
DATASET_01_2009_2017_PA,30/04/2013,22, , 
DATASET_01_2009_2017_PA,30/04/2013,23, , 
DATASET_01_2009_2017_PA,30/04/2013,24, , 
DATASET_01_2009_2017_PA,01/05/2013,1, , 
DATASET_01_2009_2017_PA,01/05/2013,2, , 
DATASET_01_2009_2017_PA,01/05/2013,3, , 
DATASET_01_2009_2017_PA,01/05/2013,4, , 
DATASET_01_2009_2017_PA,01/05/2013,5, , 
DATASET_01_2009_2017_PA,01/05/2013,6, , 
DATASET_01_2009_2017_PA,01/05/2013,7, , 
DATASET_01_2009_2017_PA,01/05/2013,8, , 
DATASET_01_2009_2017_PA,01/05/2013,9, , 
DATASET_01_2009_2017_PA,01/05/2013,10, , 
DATASET_01_2009_2017_PA,01/05/2013,11, , 
DATASET_01_2009_2017_PA,01/05/2013,12, , 
DATASET_01_2009_2017_PA,01/05/2013,13, , 
DATASET_01_2009_2017_PA,01/05/2013,14, , 
DATASET_01_2009_2017_PA,01/05/2013,15, , 
DATASET_01_2009_2017_PA,01/05/2013,16, , 
DATASET_01_2009_2017_PA,01/05/2013,17, , 
DATASET_01_2009_2017_PA,01/05/2013,18, , 
DATASET_01_2009_2017_PA,01/05/2013,19, , 
DATASET_01_2009_2017_PA,01/05/2013,20, , 
DATASET_01_2009_2017_PA,01/05/2013,21, , 
DATASET_01_2009_2017_PA,01/05/2013,22, , 
DATASET_01_2009_2017_PA,01/05/2013,23, , 
DATASET_01_2009_2017_PA,01/05/2013,24, , 
DATASET_01_2009_2017_PA,02/05/2013,1, , 
DATASET_01_2009_2017_PA,02/05/2013,2, , 
DATASET_01_2009_2017_PA,02/05/2013,3, , 
DATASET_01_2009_2017_PA,02/05/2013,4, , 
DATASET_01_2009_2017_PA,02/05/2013,5, , 
DATASET_01_2009_2017_PA,02/05/2013,6, , 
DATASET_01_2009_2017_PA,02/05/2013,7, , 
DATASET_01_2009_2017_PA,02/05/2013,8, , 
DATASET_01_2009_2017_PA,02/05/2013,9, , 
DATASET_01_2009_2017_PA,02/05/2013,10, , 
DATASET_01_2009_2017_PA,02/05/2013,11, , 
DATASET_01_2009_2017_PA,02/05/2013,12, , 
DATASET_01_2009_2017_PA,02/05/2013,13, , 
DATASET_01_2009_2017_PA,02/05/2013,14, , 
DATASET_01_2009_2017_PA,02/05/2013,15, , 
DATASET_01_2009_2017_PA,02/05/2013,16, , 
DATASET_01_2009_2017_PA,02/05/2013,17, , 
DATASET_01_2009_2017_PA,02/05/2013,18, , 
DATASET_01_2009_2017_PA,02/05/2013,19, , 
DATASET_01_2009_2017_PA,02/05/2013,20, , 
DATASET_01_2009_2017_PA,02/05/2013,21, , 
DATASET_01_2009_2017_PA,02/05/2013,22, , 
DATASET_01_2009_2017_PA,02/05/2013,23, , 
DATASET_01_2009_2017_PA,02/05/2013,24, , 
DATASET_01_2009_2017_PA,03/05/2013,1, , 
DATASET_01_2009_2017_PA,03/05/2013,2, , 
DATASET_01_2009_2017_PA,03/05/2013,3, , 
DATASET_01_2009_2017_PA,03/05/2013,4, , 
DATASET_01_2009_2017_PA,03/05/2013,5, , 
DATASET_01_2009_2017_PA,03/05/2013,6, , 
DATASET_01_2009_2017_PA,03/05/2013,7, , 
DATASET_01_2009_2017_PA,03/05/2013,8, , 
DATASET_01_2009_2017_PA,03/05/2013,9, , 
DATASET_01_2009_2017_PA,03/05/2013,10, , 
DATASET_01_2009_2017_PA,03/05/2013,11, , 
DATASET_01_2009_2017_PA,03/05/2013,12, , 
DATASET_01_2009_2017_PA,03/05/2013,13, , 
DATASET_01_2009_2017_PA,03/05/2013,14, , 
DATASET_01_2009_2017_PA,03/05/2013,15, , 
DATASET_01_2009_2017_PA,03/05/2013,16, , 
DATASET_01_2009_2017_PA,03/05/2013,17, , 
DATASET_01_2009_2017_PA,03/05/2013,18, , 
DATASET_01_2009_2017_PA,03/05/2013,19, , 
DATASET_01_2009_2017_PA,03/05/2013,20, , 
DATASET_01_2009_2017_PA,03/05/2013,21, , 
DATASET_01_2009_2017_PA,03/05/2013,22, , 
DATASET_01_2009_2017_PA,03/05/2013,23, , 
DATASET_01_2009_2017_PA,03/05/2013,24, , 
DATASET_01_2009_2017_PA,04/05/2013,1, , 
DATASET_01_2009_2017_PA,04/05/2013,2, , 
DATASET_01_2009_2017_PA,04/05/2013,3, , 
DATASET_01_2009_2017_PA,04/05/2013,4, , 
DATASET_01_2009_2017_PA,04/05/2013,5, , 
DATASET_01_2009_2017_PA,04/05/2013,6, , 
DATASET_01_2009_2017_PA,04/05/2013,7, , 
DATASET_01_2009_2017_PA,04/05/2013,8, , 
DATASET_01_2009_2017_PA,04/05/2013,9, , 
DATASET_01_2009_2017_PA,04/05/2013,10, , 
DATASET_01_2009_2017_PA,04/05/2013,11, , 
DATASET_01_2009_2017_PA,04/05/2013,12, , 
DATASET_01_2009_2017_PA,04/05/2013,13, , 
DATASET_01_2009_2017_PA,04/05/2013,14, , 
DATASET_01_2009_2017_PA,04/05/2013,15, , 
DATASET_01_2009_2017_PA,04/05/2013,16, , 
DATASET_01_2009_2017_PA,04/05/2013,17, , 
DATASET_01_2009_2017_PA,04/05/2013,18, , 
DATASET_01_2009_2017_PA,04/05/2013,19, , 
DATASET_01_2009_2017_PA,04/05/2013,20, , 
DATASET_01_2009_2017_PA,04/05/2013,21, , 
DATASET_01_2009_2017_PA,04/05/2013,22, , 
DATASET_01_2009_2017_PA,04/05/2013,23, , 
DATASET_01_2009_2017_PA,04/05/2013,24, , 
DATASET_01_2009_2017_PA,05/05/2013,1, , 
DATASET_01_2009_2017_PA,05/05/2013,2, , 
DATASET_01_2009_2017_PA,05/05/2013,3, , 
DATASET_01_2009_2017_PA,05/05/2013,4, , 
DATASET_01_2009_2017_PA,05/05/2013,5, , 
DATASET_01_2009_2017_PA,05/05/2013,6, , 
DATASET_01_2009_2017_PA,05/05/2013,7, , 
DATASET_01_2009_2017_PA,05/05/2013,8, , 
DATASET_01_2009_2017_PA,05/05/2013,9, , 
DATASET_01_2009_2017_PA,05/05/2013,10, , 
DATASET_01_2009_2017_PA,05/05/2013,11, , 
DATASET_01_2009_2017_PA,05/05/2013,12, , 
DATASET_01_2009_2017_PA,05/05/2013,13, , 
DATASET_01_2009_2017_PA,05/05/2013,14, , 
DATASET_01_2009_2017_PA,05/05/2013,15, , 
DATASET_01_2009_2017_PA,05/05/2013,16, , 
DATASET_01_2009_2017_PA,05/05/2013,17, , 
DATASET_01_2009_2017_PA,05/05/2013,18, , 
DATASET_01_2009_2017_PA,05/05/2013,19, , 
DATASET_01_2009_2017_PA,05/05/2013,20, , 
DATASET_01_2009_2017_PA,05/05/2013,21, , 
DATASET_01_2009_2017_PA,05/05/2013,22, , 
DATASET_01_2009_2017_PA,05/05/2013,23, , 
DATASET_01_2009_2017_PA,05/05/2013,24, , 
DATASET_01_2009_2017_PA,06/05/2013,1, , 
DATASET_01_2009_2017_PA,06/05/2013,2, , 
DATASET_01_2009_2017_PA,06/05/2013,3, , 
DATASET_01_2009_2017_PA,06/05/2013,4, , 
DATASET_01_2009_2017_PA,06/05/2013,5, , 
DATASET_01_2009_2017_PA,06/05/2013,6, , 
DATASET_01_2009_2017_PA,06/05/2013,7, , 
DATASET_01_2009_2017_PA,06/05/2013,8, , 
DATASET_01_2009_2017_PA,06/05/2013,9, , 
DATASET_01_2009_2017_PA,06/05/2013,10, , 
DATASET_01_2009_2017_PA,06/05/2013,11, , 
DATASET_01_2009_2017_PA,06/05/2013,12, , 
DATASET_01_2009_2017_PA,06/05/2013,13, , 
DATASET_01_2009_2017_PA,06/05/2013,14, , 
DATASET_01_2009_2017_PA,06/05/2013,15, , 
DATASET_01_2009_2017_PA,06/05/2013,16, , 
DATASET_01_2009_2017_PA,06/05/2013,17, , 
DATASET_01_2009_2017_PA,06/05/2013,18, , 
DATASET_01_2009_2017_PA,06/05/2013,19, , 
DATASET_01_2009_2017_PA,06/05/2013,20, , 
DATASET_01_2009_2017_PA,06/05/2013,21, , 
DATASET_01_2009_2017_PA,06/05/2013,22, , 
DATASET_01_2009_2017_PA,06/05/2013,23, , 
DATASET_01_2009_2017_PA,06/05/2013,24, , 
DATASET_01_2009_2017_PA,07/05/2013,1, , 
DATASET_01_2009_2017_PA,07/05/2013,2, , 
DATASET_01_2009_2017_PA,07/05/2013,3, , 
DATASET_01_2009_2017_PA,07/05/2013,4, , 
DATASET_01_2009_2017_PA,07/05/2013,5, , 
DATASET_01_2009_2017_PA,07/05/2013,6, , 
DATASET_01_2009_2017_PA,07/05/2013,7, , 
DATASET_01_2009_2017_PA,07/05/2013,8, , 
DATASET_01_2009_2017_PA,07/05/2013,9, , 
DATASET_01_2009_2017_PA,07/05/2013,10, , 
DATASET_01_2009_2017_PA,07/05/2013,11, , 
DATASET_01_2009_2017_PA,07/05/2013,12, , 
DATASET_01_2009_2017_PA,07/05/2013,13, , 
DATASET_01_2009_2017_PA,07/05/2013,14, , 
DATASET_01_2009_2017_PA,07/05/2013,15, , 
DATASET_01_2009_2017_PA,07/05/2013,16, , 
DATASET_01_2009_2017_PA,07/05/2013,17, , 
DATASET_01_2009_2017_PA,07/05/2013,18, , 
DATASET_01_2009_2017_PA,07/05/2013,19, , 
