DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_CO,24/05/2013,10, ,72
DATASET_01_2009_2017_CO,24/05/2013,11, ,66
DATASET_01_2009_2017_CO,24/05/2013,12, ,56
DATASET_01_2009_2017_CO,24/05/2013,13, ,39
DATASET_01_2009_2017_CO,24/05/2013,14, ,49
DATASET_01_2009_2017_CO,24/05/2013,15, ,71
DATASET_01_2009_2017_CO,24/05/2013,16, ,79
DATASET_01_2009_2017_CO,24/05/2013,17, ,92
DATASET_01_2009_2017_CO,24/05/2013,18, ,102
DATASET_01_2009_2017_CO,24/05/2013,19, ,84
DATASET_01_2009_2017_CO,24/05/2013,20, ,78
DATASET_01_2009_2017_CO,24/05/2013,21, ,68
DATASET_01_2009_2017_CO,24/05/2013,22, ,70
DATASET_01_2009_2017_CO,24/05/2013,23, ,63
DATASET_01_2009_2017_CO,24/05/2013,24, ,60
DATASET_01_2009_2017_CO,25/05/2013,1, ,50
DATASET_01_2009_2017_CO,25/05/2013,2, ,32
DATASET_01_2009_2017_CO,25/05/2013,3, ,26
DATASET_01_2009_2017_CO,25/05/2013,4, ,31
DATASET_01_2009_2017_CO,25/05/2013,5, ,29
DATASET_01_2009_2017_CO,25/05/2013,6, ,18
DATASET_01_2009_2017_CO,25/05/2013,7, ,17
DATASET_01_2009_2017_CO,25/05/2013,8, ,19
DATASET_01_2009_2017_CO,25/05/2013,9, ,25
DATASET_01_2009_2017_CO,25/05/2013,10, ,34
DATASET_01_2009_2017_CO,25/05/2013,11, ,35
DATASET_01_2009_2017_CO,25/05/2013,12, ,14
DATASET_01_2009_2017_CO,25/05/2013,13, ,12
DATASET_01_2009_2017_CO,25/05/2013,14, ,13
DATASET_01_2009_2017_CO,25/05/2013,15, ,15
DATASET_01_2009_2017_CO,25/05/2013,16, ,18
DATASET_01_2009_2017_CO,25/05/2013,17, ,17
DATASET_01_2009_2017_CO,25/05/2013,18, ,18
DATASET_01_2009_2017_CO,25/05/2013,19, ,20
DATASET_01_2009_2017_CO,25/05/2013,20, ,25
DATASET_01_2009_2017_CO,25/05/2013,21, ,26
DATASET_01_2009_2017_CO,25/05/2013,22, ,33
DATASET_01_2009_2017_CO,25/05/2013,23, ,24
DATASET_01_2009_2017_CO,25/05/2013,24, ,18
DATASET_01_2009_2017_CO,26/05/2013,1, ,13
DATASET_01_2009_2017_CO,26/05/2013,2, ,13
DATASET_01_2009_2017_CO,26/05/2013,3, ,14
DATASET_01_2009_2017_CO,26/05/2013,4, ,12
DATASET_01_2009_2017_CO,26/05/2013,5, ,13
DATASET_01_2009_2017_CO,26/05/2013,6, ,14
DATASET_01_2009_2017_CO,26/05/2013,7, ,17
DATASET_01_2009_2017_CO,26/05/2013,8, ,20
DATASET_01_2009_2017_CO,26/05/2013,9, ,21
DATASET_01_2009_2017_CO,26/05/2013,10, ,21
DATASET_01_2009_2017_CO,26/05/2013,11, ,19
DATASET_01_2009_2017_CO,26/05/2013,12, ,20
DATASET_01_2009_2017_CO,26/05/2013,13, ,20
DATASET_01_2009_2017_CO,26/05/2013,14, ,15
DATASET_01_2009_2017_CO,26/05/2013,15, ,14
DATASET_01_2009_2017_CO,26/05/2013,16, ,17
DATASET_01_2009_2017_CO,26/05/2013,17, ,17
DATASET_01_2009_2017_CO,26/05/2013,18, ,25
DATASET_01_2009_2017_CO,26/05/2013,19, ,33
DATASET_01_2009_2017_CO,26/05/2013,20, ,43
DATASET_01_2009_2017_CO,26/05/2013,21, ,41
DATASET_01_2009_2017_CO,26/05/2013,22, ,30
DATASET_01_2009_2017_CO,26/05/2013,23, ,29
DATASET_01_2009_2017_CO,26/05/2013,24, ,27
DATASET_01_2009_2017_CO,27/05/2013,1, ,27
DATASET_01_2009_2017_CO,27/05/2013,2, ,26
DATASET_01_2009_2017_CO,27/05/2013,3, ,22
DATASET_01_2009_2017_CO,27/05/2013,4, ,18
DATASET_01_2009_2017_CO,27/05/2013,5, ,18
DATASET_01_2009_2017_CO,27/05/2013,6, ,24
DATASET_01_2009_2017_CO,27/05/2013,7, ,45
DATASET_01_2009_2017_CO,27/05/2013,8, ,83
DATASET_01_2009_2017_CO,27/05/2013,9, ,84
DATASET_01_2009_2017_CO,27/05/2013,10, ,74
DATASET_01_2009_2017_CO,27/05/2013,11, ,49
DATASET_01_2009_2017_CO,27/05/2013,12, ,40
DATASET_01_2009_2017_CO,27/05/2013,13, ,57
DATASET_01_2009_2017_CO,27/05/2013,14, ,35
DATASET_01_2009_2017_CO,27/05/2013,15, ,55
DATASET_01_2009_2017_CO,27/05/2013,16, ,63
DATASET_01_2009_2017_CO,27/05/2013,17, ,76
DATASET_01_2009_2017_CO,27/05/2013,18, ,70
DATASET_01_2009_2017_CO,27/05/2013,19, ,63
DATASET_01_2009_2017_CO,27/05/2013,20, ,60
DATASET_01_2009_2017_CO,27/05/2013,21, ,53
DATASET_01_2009_2017_CO,27/05/2013,22, ,49
DATASET_01_2009_2017_CO,27/05/2013,23, ,46
DATASET_01_2009_2017_CO,27/05/2013,24, ,32
DATASET_01_2009_2017_CO,28/05/2013,1, ,24
DATASET_01_2009_2017_CO,28/05/2013,2, ,26
DATASET_01_2009_2017_CO,28/05/2013,3, ,33
DATASET_01_2009_2017_CO,28/05/2013,4, ,22
DATASET_01_2009_2017_CO,28/05/2013,5, ,25
DATASET_01_2009_2017_CO,28/05/2013,6, ,25
DATASET_01_2009_2017_CO,28/05/2013,7, ,30
DATASET_01_2009_2017_CO,28/05/2013,8, ,61
DATASET_01_2009_2017_CO,28/05/2013,9, ,61
DATASET_01_2009_2017_CO,28/05/2013,10, ,39
DATASET_01_2009_2017_CO,28/05/2013,11, ,54
DATASET_01_2009_2017_CO,28/05/2013,12, ,52
DATASET_01_2009_2017_CO,28/05/2013,13, ,59
DATASET_01_2009_2017_CO,28/05/2013,14, ,95
DATASET_01_2009_2017_CO,28/05/2013,15, ,104
DATASET_01_2009_2017_CO,28/05/2013,16, ,89
DATASET_01_2009_2017_CO,28/05/2013,17, ,90
DATASET_01_2009_2017_CO,28/05/2013,18, ,107
DATASET_01_2009_2017_CO,28/05/2013,19, ,108
DATASET_01_2009_2017_CO,28/05/2013,20, ,88
DATASET_01_2009_2017_CO,28/05/2013,21, ,85
DATASET_01_2009_2017_CO,28/05/2013,22, ,97
DATASET_01_2009_2017_CO,28/05/2013,23, ,107
DATASET_01_2009_2017_CO,28/05/2013,24, ,100
DATASET_01_2009_2017_CO,29/05/2013,1, ,99
DATASET_01_2009_2017_CO,29/05/2013,2, ,60
DATASET_01_2009_2017_CO,29/05/2013,3, ,31
DATASET_01_2009_2017_CO,29/05/2013,4, ,28
DATASET_01_2009_2017_CO,29/05/2013,5, ,22
DATASET_01_2009_2017_CO,29/05/2013,6, ,24
DATASET_01_2009_2017_CO,29/05/2013,7, ,26
DATASET_01_2009_2017_CO,29/05/2013,8, ,32
DATASET_01_2009_2017_CO,29/05/2013,9, ,38
DATASET_01_2009_2017_CO,29/05/2013,10, ,37
DATASET_01_2009_2017_CO,29/05/2013,11, ,28
DATASET_01_2009_2017_CO,29/05/2013,12, ,46
DATASET_01_2009_2017_CO,29/05/2013,13, ,57
DATASET_01_2009_2017_CO,29/05/2013,14, ,51
DATASET_01_2009_2017_CO,29/05/2013,15, ,46
DATASET_01_2009_2017_CO,29/05/2013,16, ,36
DATASET_01_2009_2017_CO,29/05/2013,17, ,49
DATASET_01_2009_2017_CO,29/05/2013,18, ,46
DATASET_01_2009_2017_CO,29/05/2013,19, ,42
DATASET_01_2009_2017_CO,29/05/2013,20, ,43
DATASET_01_2009_2017_CO,29/05/2013,21, ,32
DATASET_01_2009_2017_CO,29/05/2013,22, ,27
DATASET_01_2009_2017_CO,29/05/2013,23, ,25
DATASET_01_2009_2017_CO,29/05/2013,24, ,22
DATASET_01_2009_2017_CO,30/05/2013,1, ,20
DATASET_01_2009_2017_CO,30/05/2013,2, ,19
DATASET_01_2009_2017_CO,30/05/2013,3, ,17
DATASET_01_2009_2017_CO,30/05/2013,4, ,21
DATASET_01_2009_2017_CO,30/05/2013,5, ,23
DATASET_01_2009_2017_CO,30/05/2013,6, ,29
DATASET_01_2009_2017_CO,30/05/2013,7, ,42
DATASET_01_2009_2017_CO,30/05/2013,8, ,74
DATASET_01_2009_2017_CO,30/05/2013,9, ,91
DATASET_01_2009_2017_CO,30/05/2013,10, ,88
DATASET_01_2009_2017_CO,30/05/2013,11, , 
DATASET_01_2009_2017_CO,30/05/2013,12, , 
DATASET_01_2009_2017_CO,30/05/2013,13, ,62
DATASET_01_2009_2017_CO,30/05/2013,14, ,52
DATASET_01_2009_2017_CO,30/05/2013,15, ,46
DATASET_01_2009_2017_CO,30/05/2013,16, ,56
DATASET_01_2009_2017_CO,30/05/2013,17, ,60
DATASET_01_2009_2017_CO,30/05/2013,18, ,73
DATASET_01_2009_2017_CO,30/05/2013,19, ,63
DATASET_01_2009_2017_CO,30/05/2013,20, ,57
DATASET_01_2009_2017_CO,30/05/2013,21, ,51
DATASET_01_2009_2017_CO,30/05/2013,22, ,46
DATASET_01_2009_2017_CO,30/05/2013,23, ,34
DATASET_01_2009_2017_CO,30/05/2013,24, ,28
DATASET_01_2009_2017_CO,31/05/2013,1, ,23
DATASET_01_2009_2017_CO,31/05/2013,2, ,21
DATASET_01_2009_2017_CO,31/05/2013,3, ,14
DATASET_01_2009_2017_CO,31/05/2013,4, ,14
DATASET_01_2009_2017_CO,31/05/2013,5, ,13
DATASET_01_2009_2017_CO,31/05/2013,6, ,14
DATASET_01_2009_2017_CO,31/05/2013,7, ,26
DATASET_01_2009_2017_CO,31/05/2013,8, ,37
DATASET_01_2009_2017_CO,31/05/2013,9, ,31
DATASET_01_2009_2017_CO,31/05/2013,10, ,37
DATASET_01_2009_2017_CO,31/05/2013,11, ,33
DATASET_01_2009_2017_CO,31/05/2013,12, ,35
DATASET_01_2009_2017_CO,31/05/2013,13, ,38
DATASET_01_2009_2017_CO,31/05/2013,14, ,38
DATASET_01_2009_2017_CO,31/05/2013,15, ,38
DATASET_01_2009_2017_CO,31/05/2013,16, ,40
DATASET_01_2009_2017_CO,31/05/2013,17, ,38
DATASET_01_2009_2017_CO,31/05/2013,18, ,42
DATASET_01_2009_2017_CO,31/05/2013,19, ,43
DATASET_01_2009_2017_CO,31/05/2013,20, ,45
DATASET_01_2009_2017_CO,31/05/2013,21, ,45
DATASET_01_2009_2017_CO,31/05/2013,22, ,42
DATASET_01_2009_2017_CO,31/05/2013,23, ,34
DATASET_01_2009_2017_CO,31/05/2013,24, ,30
DATASET_01_2009_2017_CO,01/06/2013,1, ,28
DATASET_01_2009_2017_CO,01/06/2013,2, ,41
DATASET_01_2009_2017_CO,01/06/2013,3, ,40
DATASET_01_2009_2017_CO,01/06/2013,4, ,40
DATASET_01_2009_2017_CO,01/06/2013,5, ,41
DATASET_01_2009_2017_CO,01/06/2013,6, ,48
DATASET_01_2009_2017_CO,01/06/2013,7, ,67
DATASET_01_2009_2017_CO,01/06/2013,8, ,102
DATASET_01_2009_2017_CO,01/06/2013,9, ,143
DATASET_01_2009_2017_CO,01/06/2013,10, ,115
DATASET_01_2009_2017_CO,01/06/2013,11, ,53
DATASET_01_2009_2017_CO,01/06/2013,12, ,48
DATASET_01_2009_2017_CO,01/06/2013,13, ,45
DATASET_01_2009_2017_CO,01/06/2013,14, ,33
DATASET_01_2009_2017_CO,01/06/2013,15, ,30
DATASET_01_2009_2017_CO,01/06/2013,16, ,28
DATASET_01_2009_2017_CO,01/06/2013,17, ,31
DATASET_01_2009_2017_CO,01/06/2013,18, ,39
DATASET_01_2009_2017_CO,01/06/2013,19, ,41
DATASET_01_2009_2017_CO,01/06/2013,20, ,41
DATASET_01_2009_2017_CO,01/06/2013,21, ,35
DATASET_01_2009_2017_CO,01/06/2013,22, ,32
DATASET_01_2009_2017_CO,01/06/2013,23, ,34
DATASET_01_2009_2017_CO,01/06/2013,24, ,36
DATASET_01_2009_2017_CO,02/06/2013,1, ,35
DATASET_01_2009_2017_CO,02/06/2013,2, ,31
DATASET_01_2009_2017_CO,02/06/2013,3, ,21
DATASET_01_2009_2017_CO,02/06/2013,4, ,22
DATASET_01_2009_2017_CO,02/06/2013,5, ,19
DATASET_01_2009_2017_CO,02/06/2013,6, ,17
DATASET_01_2009_2017_CO,02/06/2013,7, ,19
DATASET_01_2009_2017_CO,02/06/2013,8, ,19
DATASET_01_2009_2017_CO,02/06/2013,9, ,24
DATASET_01_2009_2017_CO,02/06/2013,10, ,23
DATASET_01_2009_2017_CO,02/06/2013,11, ,27
DATASET_01_2009_2017_CO,02/06/2013,12, ,35
DATASET_01_2009_2017_CO,02/06/2013,13, ,38
DATASET_01_2009_2017_CO,02/06/2013,14, ,41
DATASET_01_2009_2017_CO,02/06/2013,15, ,33
DATASET_01_2009_2017_CO,02/06/2013,16, ,32
DATASET_01_2009_2017_CO,02/06/2013,17, ,40
DATASET_01_2009_2017_CO,02/06/2013,18, ,44
DATASET_01_2009_2017_CO,02/06/2013,19, ,58
DATASET_01_2009_2017_CO,02/06/2013,20, ,58
DATASET_01_2009_2017_CO,02/06/2013,21, ,60
DATASET_01_2009_2017_CO,02/06/2013,22, ,59
DATASET_01_2009_2017_CO,02/06/2013,23, ,60
DATASET_01_2009_2017_CO,02/06/2013,24, ,55
DATASET_01_2009_2017_CO,03/06/2013,1, ,44
DATASET_01_2009_2017_CO,03/06/2013,2, ,33
DATASET_01_2009_2017_CO,03/06/2013,3, ,27
DATASET_01_2009_2017_CO,03/06/2013,4, ,23
DATASET_01_2009_2017_CO,03/06/2013,5, ,23
DATASET_01_2009_2017_CO,03/06/2013,6, ,33
DATASET_01_2009_2017_CO,03/06/2013,7, ,53
DATASET_01_2009_2017_CO,03/06/2013,8, ,89
DATASET_01_2009_2017_CO,03/06/2013,9, ,126
DATASET_01_2009_2017_CO,03/06/2013,10, ,103
DATASET_01_2009_2017_CO,03/06/2013,11, ,80
DATASET_01_2009_2017_CO,03/06/2013,12, ,66
DATASET_01_2009_2017_CO,03/06/2013,13, ,61
DATASET_01_2009_2017_CO,03/06/2013,14, ,52
DATASET_01_2009_2017_CO,03/06/2013,15, ,55
DATASET_01_2009_2017_CO,03/06/2013,16, ,52
DATASET_01_2009_2017_CO,03/06/2013,17, ,54
DATASET_01_2009_2017_CO,03/06/2013,18, ,64
DATASET_01_2009_2017_CO,03/06/2013,19, ,70
DATASET_01_2009_2017_CO,03/06/2013,20, ,63
DATASET_01_2009_2017_CO,03/06/2013,21, ,61
DATASET_01_2009_2017_CO,03/06/2013,22, ,58
DATASET_01_2009_2017_CO,03/06/2013,23, ,58
DATASET_01_2009_2017_CO,03/06/2013,24, ,49
DATASET_01_2009_2017_CO,04/06/2013,1, ,36
DATASET_01_2009_2017_CO,04/06/2013,2, ,25
DATASET_01_2009_2017_CO,04/06/2013,3, ,19
DATASET_01_2009_2017_CO,04/06/2013,4, ,18
DATASET_01_2009_2017_CO,04/06/2013,5, ,18
DATASET_01_2009_2017_CO,04/06/2013,6, ,22
DATASET_01_2009_2017_CO,04/06/2013,7, ,34
DATASET_01_2009_2017_CO,04/06/2013,8, ,49
DATASET_01_2009_2017_CO,04/06/2013,9, ,57
DATASET_01_2009_2017_CO,04/06/2013,10, ,61
DATASET_01_2009_2017_CO,04/06/2013,11, , 
DATASET_01_2009_2017_CO,04/06/2013,12, ,49
DATASET_01_2009_2017_CO,04/06/2013,13, ,54
DATASET_01_2009_2017_CO,04/06/2013,14, ,58
DATASET_01_2009_2017_CO,04/06/2013,15, ,59
DATASET_01_2009_2017_CO,04/06/2013,16, ,67
DATASET_01_2009_2017_CO,04/06/2013,17, ,61
DATASET_01_2009_2017_CO,04/06/2013,18, ,73
DATASET_01_2009_2017_CO,04/06/2013,19, ,90
DATASET_01_2009_2017_CO,04/06/2013,20, ,125
DATASET_01_2009_2017_CO,04/06/2013,21, ,145
DATASET_01_2009_2017_CO,04/06/2013,22, ,158
DATASET_01_2009_2017_CO,04/06/2013,23, ,173
DATASET_01_2009_2017_CO,04/06/2013,24, ,182
DATASET_01_2009_2017_CO,05/06/2013,1, ,165
DATASET_01_2009_2017_CO,05/06/2013,2, ,142
DATASET_01_2009_2017_CO,05/06/2013,3, ,95
DATASET_01_2009_2017_CO,05/06/2013,4, ,48
DATASET_01_2009_2017_CO,05/06/2013,5, ,43
DATASET_01_2009_2017_CO,05/06/2013,6, ,54
DATASET_01_2009_2017_CO,05/06/2013,7, ,50
DATASET_01_2009_2017_CO,05/06/2013,8, ,57
DATASET_01_2009_2017_CO,05/06/2013,9, ,71
DATASET_01_2009_2017_CO,05/06/2013,10, ,96
DATASET_01_2009_2017_CO,05/06/2013,11, ,73
DATASET_01_2009_2017_CO,05/06/2013,12, ,60
DATASET_01_2009_2017_CO,05/06/2013,13, ,56
DATASET_01_2009_2017_CO,05/06/2013,14, ,47
DATASET_01_2009_2017_CO,05/06/2013,15, ,48
DATASET_01_2009_2017_CO,05/06/2013,16, ,44
DATASET_01_2009_2017_CO,05/06/2013,17, ,44
DATASET_01_2009_2017_CO,05/06/2013,18, ,36
DATASET_01_2009_2017_CO,05/06/2013,19, ,41
DATASET_01_2009_2017_CO,05/06/2013,20, ,37
DATASET_01_2009_2017_CO,05/06/2013,21, ,34
DATASET_01_2009_2017_CO,05/06/2013,22, ,32
DATASET_01_2009_2017_CO,05/06/2013,23, ,34
DATASET_01_2009_2017_CO,05/06/2013,24, ,23
DATASET_01_2009_2017_CO,06/06/2013,1, ,17
DATASET_01_2009_2017_CO,06/06/2013,2, ,13
DATASET_01_2009_2017_CO,06/06/2013,3, ,11
DATASET_01_2009_2017_CO,06/06/2013,4, ,10
DATASET_01_2009_2017_CO,06/06/2013,5, ,13
DATASET_01_2009_2017_CO,06/06/2013,6, ,18
DATASET_01_2009_2017_CO,06/06/2013,7, ,29
DATASET_01_2009_2017_CO,06/06/2013,8, ,40
DATASET_01_2009_2017_CO,06/06/2013,9, ,44
DATASET_01_2009_2017_CO,06/06/2013,10, ,45
DATASET_01_2009_2017_CO,06/06/2013,11, ,42
DATASET_01_2009_2017_CO,06/06/2013,12, ,51
DATASET_01_2009_2017_CO,06/06/2013,13, ,51
DATASET_01_2009_2017_CO,06/06/2013,14, ,55
DATASET_01_2009_2017_CO,06/06/2013,15, ,72
DATASET_01_2009_2017_CO,06/06/2013,16, ,83
DATASET_01_2009_2017_CO,06/06/2013,17, ,70
DATASET_01_2009_2017_CO,06/06/2013,18, ,72
DATASET_01_2009_2017_CO,06/06/2013,19, ,51
DATASET_01_2009_2017_CO,06/06/2013,20, ,51
DATASET_01_2009_2017_CO,06/06/2013,21, ,51
DATASET_01_2009_2017_CO,06/06/2013,22, ,44
DATASET_01_2009_2017_CO,06/06/2013,23, ,37
DATASET_01_2009_2017_CO,06/06/2013,24, ,28
DATASET_01_2009_2017_CO,07/06/2013,1, ,22
DATASET_01_2009_2017_CO,07/06/2013,2, ,17
DATASET_01_2009_2017_CO,07/06/2013,3, ,12
DATASET_01_2009_2017_CO,07/06/2013,4, ,12
DATASET_01_2009_2017_CO,07/06/2013,5, ,12
DATASET_01_2009_2017_CO,07/06/2013,6, ,19
DATASET_01_2009_2017_CO,07/06/2013,7, ,27
DATASET_01_2009_2017_CO,07/06/2013,8, ,35
DATASET_01_2009_2017_CO,07/06/2013,9, ,41
DATASET_01_2009_2017_CO,07/06/2013,10, ,46
DATASET_01_2009_2017_CO,07/06/2013,11, ,51
DATASET_01_2009_2017_CO,07/06/2013,12, ,43
DATASET_01_2009_2017_CO,07/06/2013,13, ,50
DATASET_01_2009_2017_CO,07/06/2013,14, ,60
DATASET_01_2009_2017_CO,07/06/2013,15, ,69
DATASET_01_2009_2017_CO,07/06/2013,16, ,68
DATASET_01_2009_2017_CO,07/06/2013,17, ,72
DATASET_01_2009_2017_CO,07/06/2013,18, ,78
DATASET_01_2009_2017_CO,07/06/2013,19, ,93
DATASET_01_2009_2017_CO,07/06/2013,20, ,82
DATASET_01_2009_2017_CO,07/06/2013,21, ,73
DATASET_01_2009_2017_CO,07/06/2013,22, ,63
DATASET_01_2009_2017_CO,07/06/2013,23, ,69
DATASET_01_2009_2017_CO,07/06/2013,24, ,63
DATASET_01_2009_2017_CO,08/06/2013,1, ,40
DATASET_01_2009_2017_CO,08/06/2013,2, ,58
DATASET_01_2009_2017_CO,08/06/2013,3, ,76
DATASET_01_2009_2017_CO,08/06/2013,4, ,54
DATASET_01_2009_2017_CO,08/06/2013,5, ,67
DATASET_01_2009_2017_CO,08/06/2013,6, ,72
DATASET_01_2009_2017_CO,08/06/2013,7, ,75
DATASET_01_2009_2017_CO,08/06/2013,8, ,76
DATASET_01_2009_2017_CO,08/06/2013,9, ,86
DATASET_01_2009_2017_CO,08/06/2013,10, ,113
DATASET_01_2009_2017_CO,08/06/2013,11, ,99
DATASET_01_2009_2017_CO,08/06/2013,12, ,52
DATASET_01_2009_2017_CO,08/06/2013,13, ,49
DATASET_01_2009_2017_CO,08/06/2013,14, ,34
DATASET_01_2009_2017_CO,08/06/2013,15, ,38
DATASET_01_2009_2017_CO,08/06/2013,16, ,41
DATASET_01_2009_2017_CO,08/06/2013,17, ,51
DATASET_01_2009_2017_CO,08/06/2013,18, ,63
DATASET_01_2009_2017_CO,08/06/2013,19, ,61
DATASET_01_2009_2017_CO,08/06/2013,20, ,59
DATASET_01_2009_2017_CO,08/06/2013,21, ,57
DATASET_01_2009_2017_CO,08/06/2013,22, ,49
DATASET_01_2009_2017_CO,08/06/2013,23, ,33
DATASET_01_2009_2017_CO,08/06/2013,24, ,26
DATASET_01_2009_2017_CO,09/06/2013,1, ,22
DATASET_01_2009_2017_CO,09/06/2013,2, ,26
DATASET_01_2009_2017_CO,09/06/2013,3, ,27
DATASET_01_2009_2017_CO,09/06/2013,4, ,16
DATASET_01_2009_2017_CO,09/06/2013,5, ,17
DATASET_01_2009_2017_CO,09/06/2013,6, ,18
DATASET_01_2009_2017_CO,09/06/2013,7, ,33
DATASET_01_2009_2017_CO,09/06/2013,8, ,24
DATASET_01_2009_2017_CO,09/06/2013,9, ,23
DATASET_01_2009_2017_CO,09/06/2013,10, ,20
DATASET_01_2009_2017_CO,09/06/2013,11, ,20
DATASET_01_2009_2017_CO,09/06/2013,12, ,24
DATASET_01_2009_2017_CO,09/06/2013,13, ,21
DATASET_01_2009_2017_CO,09/06/2013,14, ,19
DATASET_01_2009_2017_CO,09/06/2013,15, ,19
DATASET_01_2009_2017_CO,09/06/2013,16, ,36
DATASET_01_2009_2017_CO,09/06/2013,17, ,46
DATASET_01_2009_2017_CO,09/06/2013,18, ,50
DATASET_01_2009_2017_CO,09/06/2013,19, ,28
DATASET_01_2009_2017_CO,09/06/2013,20, ,31
DATASET_01_2009_2017_CO,09/06/2013,21, ,26
DATASET_01_2009_2017_CO,09/06/2013,22, ,35
DATASET_01_2009_2017_CO,09/06/2013,23, ,32
DATASET_01_2009_2017_CO,09/06/2013,24, ,34
DATASET_01_2009_2017_CO,10/06/2013,1, ,49
DATASET_01_2009_2017_CO,10/06/2013,2, ,36
DATASET_01_2009_2017_CO,10/06/2013,3, ,31
DATASET_01_2009_2017_CO,10/06/2013,4, ,29
DATASET_01_2009_2017_CO,10/06/2013,5, ,27
DATASET_01_2009_2017_CO,10/06/2013,6, ,31
DATASET_01_2009_2017_CO,10/06/2013,7, ,47
DATASET_01_2009_2017_CO,10/06/2013,8, ,69
DATASET_01_2009_2017_CO,10/06/2013,9, ,85
DATASET_01_2009_2017_CO,10/06/2013,10, ,78
DATASET_01_2009_2017_CO,10/06/2013,11, ,72
DATASET_01_2009_2017_CO,10/06/2013,12, ,69
DATASET_01_2009_2017_CO,10/06/2013,13, ,73
DATASET_01_2009_2017_CO,10/06/2013,14, ,70
DATASET_01_2009_2017_CO,10/06/2013,15, ,60
DATASET_01_2009_2017_CO,10/06/2013,16, ,57
DATASET_01_2009_2017_CO,10/06/2013,17, ,69
DATASET_01_2009_2017_CO,10/06/2013,18, ,74
DATASET_01_2009_2017_CO,10/06/2013,19, ,88
DATASET_01_2009_2017_CO,10/06/2013,20, ,95
DATASET_01_2009_2017_CO,10/06/2013,21, ,98
DATASET_01_2009_2017_CO,10/06/2013,22, ,96
DATASET_01_2009_2017_CO,10/06/2013,23, ,89
DATASET_01_2009_2017_CO,10/06/2013,24, ,76
DATASET_01_2009_2017_CO,11/06/2013,1, ,53
DATASET_01_2009_2017_CO,11/06/2013,2, ,53
DATASET_01_2009_2017_CO,11/06/2013,3, ,52
DATASET_01_2009_2017_CO,11/06/2013,4, ,50
DATASET_01_2009_2017_CO,11/06/2013,5, ,47
DATASET_01_2009_2017_CO,11/06/2013,6, ,47
DATASET_01_2009_2017_CO,11/06/2013,7, ,55
DATASET_01_2009_2017_CO,11/06/2013,8, ,86
DATASET_01_2009_2017_CO,11/06/2013,9, , 
DATASET_01_2009_2017_CO,11/06/2013,10, , 
DATASET_01_2009_2017_CO,11/06/2013,11, , 
DATASET_01_2009_2017_CO,11/06/2013,12, , 
DATASET_01_2009_2017_CO,11/06/2013,13, ,84
DATASET_01_2009_2017_CO,11/06/2013,14, ,63
DATASET_01_2009_2017_CO,11/06/2013,15, ,59
DATASET_01_2009_2017_CO,11/06/2013,16, ,58
DATASET_01_2009_2017_CO,11/06/2013,17, ,55
DATASET_01_2009_2017_CO,11/06/2013,18, ,67
DATASET_01_2009_2017_CO,11/06/2013,19, ,97
DATASET_01_2009_2017_CO,11/06/2013,20, ,95
DATASET_01_2009_2017_CO,11/06/2013,21, ,65
DATASET_01_2009_2017_CO,11/06/2013,22, ,54
DATASET_01_2009_2017_CO,11/06/2013,23, ,43
DATASET_01_2009_2017_CO,11/06/2013,24, ,40
DATASET_01_2009_2017_CO,12/06/2013,1, ,35
DATASET_01_2009_2017_CO,12/06/2013,2, ,22
DATASET_01_2009_2017_CO,12/06/2013,3, ,17
DATASET_01_2009_2017_CO,12/06/2013,4, ,15
DATASET_01_2009_2017_CO,12/06/2013,5, ,19
DATASET_01_2009_2017_CO,12/06/2013,6, ,23
DATASET_01_2009_2017_CO,12/06/2013,7, ,34
DATASET_01_2009_2017_CO,12/06/2013,8, ,47
DATASET_01_2009_2017_CO,12/06/2013,9, ,63
DATASET_01_2009_2017_CO,12/06/2013,10, ,72
DATASET_01_2009_2017_CO,12/06/2013,11, ,65
DATASET_01_2009_2017_CO,12/06/2013,12, ,48
DATASET_01_2009_2017_CO,12/06/2013,13, ,47
DATASET_01_2009_2017_CO,12/06/2013,14, ,53
DATASET_01_2009_2017_CO,12/06/2013,15, ,52
DATASET_01_2009_2017_CO,12/06/2013,16, ,62
DATASET_01_2009_2017_CO,12/06/2013,17, ,59
DATASET_01_2009_2017_CO,12/06/2013,18, ,65
DATASET_01_2009_2017_CO,12/06/2013,19, ,72
DATASET_01_2009_2017_CO,12/06/2013,20, ,67
DATASET_01_2009_2017_CO,12/06/2013,21, ,57
DATASET_01_2009_2017_CO,12/06/2013,22, ,59
DATASET_01_2009_2017_CO,12/06/2013,23, ,54
DATASET_01_2009_2017_CO,12/06/2013,24, ,54
DATASET_01_2009_2017_CO,13/06/2013,1, ,39
DATASET_01_2009_2017_CO,13/06/2013,2, ,27
DATASET_01_2009_2017_CO,13/06/2013,3, ,24
DATASET_01_2009_2017_CO,13/06/2013,4, ,23
DATASET_01_2009_2017_CO,13/06/2013,5, ,16
DATASET_01_2009_2017_CO,13/06/2013,6, ,21
DATASET_01_2009_2017_CO,13/06/2013,7, ,29
DATASET_01_2009_2017_CO,13/06/2013,8, ,48
DATASET_01_2009_2017_CO,13/06/2013,9, ,60
DATASET_01_2009_2017_CO,13/06/2013,10, ,63
